id,novelty_1,novelty_2,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
1622,2,2,hanging,hanging,Rope,rope,0.5799,0.75245,0.6605,0.82941,0.54475,0.6734,-0.28249
1622,4,4,bridges,bridges,Rope,rope,0.82078,0.84352,0.81344,0.83579,0.75723,0.81415,-0.09396
1622,4,4,jewelry,jewelry,Rope,rope,0.7756,0.91521,0.95776,0.98229,0.86519,0.89921,-0.00261
1366,1,2,to tie,tie,Rope,rope,0.464,0.56852,0.72827,0.66092,0.67869,0.62008,-0.30498
1366,1,1,to climb with,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1366,2,2,to secure things together,secure things together,Rope,rope,0.92196,0.91749,0.93139,1.05767,0.86587,0.93888,0.0349
1366,2,2,to hang,hang,Rope,rope,0.55621,0.64688,0.72533,0.66363,0.71735,0.66188,-0.25555
1366,3,3,a noose,noose,Rope,rope,0.47311,0.4442,0.50288,0.69059,0.62784,0.54772,-0.4083
1366,3,3,tug of,tug,Rope,rope,0.62043,0.70355,0.69641,0.65553,0.71258,0.6777,-0.23899
1413,2,2,jump rope,jump rope,Rope,rope,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.07957
1413,5,3,lasso,lasso,Rope,rope,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,-0.18664
1413,2,2,hold objects together,hold objects together,Rope,rope,0.82589,1.03633,0.89103,0.91635,0.87467,0.90885,0.00971
1413,3,2,tightrope,tightrope,Rope,rope,0.72181,0.71005,0.69463,0.91689,0.75475,0.75963,-0.17547
1413,1,2,hold someone while rock climbing,hold someone rock climbing,Rope,rope,1.04537,0.99422,1.03027,0.89891,1.07853,1.00946,0.15794
1413,3,3,mast on a boat,mast boat,Rope,rope,0.95813,1.00922,0.96148,0.95274,0.94096,0.96451,0.08286
1413,3,4,tether ball rope,tether ball rope,Rope,rope,0.65067,0.70879,0.7243,1.27788,0.8209,0.83651,-0.1323
1500,2,3,jump rope,jump rope,Rope,rope,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.07957
1500,2,3,hang pinata,hang pinata,Rope,rope,1.03136,1.04681,0.94641,0.95626,0.97478,0.99112,0.1144
1500,3,4,measurement,measurement,Rope,rope,0.92014,0.88714,0.87926,1.00429,0.85359,0.90888,0.00387
1500,3,2,lower a person,lower person,Rope,rope,1.09998,1.02268,0.93704,1.0131,1.11777,1.03811,0.17055
1453,2,2,to hang things up,hang things,Rope,rope,1.06316,1.04354,0.97047,0.98586,1.10792,1.03419,0.17006
1453,1,1,to climb somewhere,climb somewhere,Rope,rope,0.95629,0.99303,1.04238,1.09041,0.96698,1.00982,0.12466
1453,1,2,to tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1453,3,3,a measuring tool,measuring tool,Rope,rope,0.98055,1.04364,0.98445,1.08437,1.14263,1.04713,0.17208
1453,3,3,a weapon,weapon,Rope,rope,0.7995,0.91831,0.80382,0.98982,0.82305,0.8669,-0.05483
1514,2,2,jump,jump,Rope,rope,0.58337,0.61139,0.76074,0.51169,0.64956,0.62335,-0.2779
1514,2,3,pulley,pulley,Rope,rope,0.55265,0.58814,0.54953,0.7347,0.56266,0.59754,-0.35965
1514,3,2,tight rope,tight rope,Rope,rope,0.93334,0.9894,0.89362,1.01052,1.09623,0.98462,0.10103
1514,2,2,secure something,secure something,Rope,rope,0.88733,0.93839,0.96645,0.90762,1.08375,0.95671,0.0886
1514,1,1,climb,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1514,3,3,marking,marking,Rope,rope,0.90329,0.90836,0.91685,1.04013,0.92279,0.93828,0.03828
1449,2,2,swing,swing,Rope,rope,0.62637,0.83023,0.75626,0.65175,0.74018,0.72096,-0.18685
1449,2,3,jumping rope,jumping rope,Rope,rope,1.03253,0.88112,0.79235,0.95477,1.00216,0.93259,0.04242
1449,3,3,working out rope swings,working rope swings,Rope,rope,0.76771,0.77896,0.99254,1.16649,1.06129,0.9534,0.05269
1449,2,2,pull car out of mud,pull car mud,Rope,rope,0.80502,1.08869,0.90885,0.9068,0.86417,0.91471,0.01609
1449,5,3,lasso,lasso,Rope,rope,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,-0.18664
1449,3,3,resistance band,resistance band,Rope,rope,1.00469,1.01331,0.98326,0.98613,1.06736,1.01095,0.14151
1449,4,2,to trip people,trip people,Rope,rope,0.9568,1.0907,0.96488,0.9914,1.09824,1.0204,0.14764
1506,1,2,tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1506,3,3,tug of war,tug war,Rope,rope,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.06791
1506,5,3,lasso,lasso,Rope,rope,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,-0.18664
1506,4,4,pendulum for swinging on,pendulum swinging,Rope,rope,0.88835,0.98256,0.90805,1.01407,0.97751,0.95411,0.05914
1551,4,3,to make a bridge,make bridge,Rope,rope,1.0008,0.92624,0.99714,0.92337,1.03522,0.97655,0.11292
1551,3,3,to tow a car,tow car,Rope,rope,1.0503,1.08809,1.10731,0.97343,0.91871,1.02757,0.16295
1551,1,2,tie a knot,tie knot,Rope,rope,0.9812,1.06538,0.94694,0.96285,1.01446,0.99417,0.11703
1551,2,2,use as a pulley to lift something,use pulley lift something,Rope,rope,1.017,1.06525,1.00599,0.90661,0.88113,0.9752,0.10149
1551,5,3,use as a lasso,use lasso,Rope,rope,0.96391,0.95857,0.95901,0.99318,0.92146,0.95923,0.07204
1511,1,2,climbing,climbing,Rope,rope,0.57978,0.73835,0.62076,0.77709,0.57054,0.6573,-0.29518
1511,2,4,unraveling for materials,unraveling materials,Rope,rope,1.02598,0.92009,1.00208,0.95734,1.00429,0.98196,0.1142
1511,3,4,creating a decorative piece,creating decorative piece,Rope,rope,0.88096,1.06482,0.94973,1.06909,0.8695,0.96682,0.06061
1511,4,3,hanging oneself,hanging oneself,Rope,rope,0.97322,1.01358,0.85515,1.15386,1.00167,0.9995,0.09074
1511,1,2,tying something together,tying something together,Rope,rope,0.83483,0.89817,0.93923,0.85971,0.84631,0.87565,-0.01316
1511,3,4,fixing something,fixing something,Rope,rope,1.11802,1.04204,1.02935,1.09287,1.13013,1.08248,0.21863
1513,1,2,knots,knots,Rope,rope,0.60723,0.55981,0.6793,0.77627,0.63828,0.65218,-0.28534
1513,1,2,tie down ships,tie ships,Rope,rope,0.85138,0.92733,1.01741,0.98718,1.03088,0.96284,0.08541
1513,2,3,make a pulley,make pulley,Rope,rope,1.06433,0.92196,0.91638,0.93955,0.8642,0.94128,0.05649
1513,1,1,rock climbers,rock climbers,Rope,rope,0.9952,0.83918,0.93955,1.06447,1.04093,0.97587,0.09159
1513,1,2,tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1513,2,2,hold things down in truck,hold things truck,Rope,rope,0.6758,0.97996,1.02186,0.98887,0.86993,0.90728,0.0059
1518,1,1,climb,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1518,3,3,hit someone,hit someone,Rope,rope,1.02216,1.0451,0.9628,0.9221,1.04626,0.99968,0.13385
1518,1,2,tie something together,tie something together,Rope,rope,0.73631,0.84952,0.88837,0.95865,0.83577,0.85372,-0.05764
1518,3,4,use as a bow on a gift,use bow gift,Rope,rope,0.99987,0.87992,0.94995,0.99683,0.86337,0.93799,0.04717
1518,3,4,working out,working,Rope,rope,0.86003,0.96613,0.96403,1.0032,0.88616,0.93591,0.03903
1450,2,1,pull things,pull things,Rope,rope,1.07054,1.04189,1.03473,1.05404,1.08369,1.05698,0.19112
1450,1,2,tie knots,tie knots,Rope,rope,0.91629,1.04631,0.9431,0.96013,1.06317,0.9858,0.10887
1461,1,2,tie things,tie things,Rope,rope,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.1441
1461,2,4,shoe laces,shoe laces,Rope,rope,1.06723,0.95493,0.86008,1.08729,0.94631,0.98317,0.08333
1461,1,1,climbing,climbing,Rope,rope,0.57978,0.73835,0.62076,0.77709,0.57054,0.6573,-0.29518
1461,5,3,lasso,lasso,Rope,rope,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,-0.18664
1461,5,5,used to soak up water,used soak water,Rope,rope,0.89677,0.9584,0.97501,0.96511,0.876,0.93426,0.04401
1461,3,3,noose,noose,Rope,rope,0.47311,0.4442,0.50288,0.69059,0.62784,0.54772,-0.4083
1461,1,2,tying thins together,tying thins together,Rope,rope,0.79933,0.92721,1.03355,0.8218,1.11491,0.93936,0.08521
1461,3,2,to restrain people,restrain people,Rope,rope,0.97639,1.09551,0.99205,0.96785,1.09573,1.02551,0.15916
1461,3,4,used to help light a fire,used help light fire,Rope,rope,0.91632,0.90243,1.07146,0.93213,1.12071,0.98861,0.13454
1461,4,3,used as whip,used whip,Rope,rope,1.08682,1.01614,1.03171,0.9816,1.07858,1.03897,0.18117
1461,3,4,cut up for arts and craft,cut arts craft,Rope,rope,0.89238,1.0019,0.89925,1.01077,0.85716,0.93229,0.02673
1330,1,2,tying up a boat,tying boat,Rope,rope,0.97925,0.97831,0.99976,1.03268,1.00886,0.99977,0.12101
1330,1,2,tying knots,tying knots,Rope,rope,0.91035,0.98753,0.94277,1.03082,1.0796,0.99021,0.10714
1330,3,4,decoration,decoration,Rope,rope,0.88733,0.95334,0.88736,1.00763,0.88772,0.92468,0.0207
1330,2,3,leash for animal,leash animal,Rope,rope,0.87948,0.97968,0.94453,1.02675,0.93552,0.95319,0.05687
1330,2,4,hold a swing up,hold swing,Rope,rope,1.04861,0.99762,1.04103,1.04978,1.07231,1.04187,0.17518
1330,1,1,climbing,climbing,Rope,rope,0.57978,0.73835,0.62076,0.77709,0.57054,0.6573,-0.29518
1497,1,1,climb something,climb something,Rope,rope,1.0249,1.06271,0.99311,0.90538,1.05057,1.00733,0.14704
1497,1,2,tie two things together,tie two things together,Rope,rope,1.03153,0.92133,1.0347,0.91042,1.09389,0.99837,0.14704
1497,4,3,perform an execution,perform execution,Rope,rope,0.97701,0.9111,1.02273,0.97127,1.11333,0.99909,0.13842
1497,2,3,play jump rope,play jump rope,Rope,rope,0.70184,0.90398,0.81609,0.78961,0.83062,0.80843,-0.09579
1407,3,4,can be used to decorate a house,can used decorate house,Rope,rope,0.93997,1.02269,1.03305,1.00721,1.10584,1.02175,0.15489
1407,3,3,used as a dog toy,used dog toy,Rope,rope,0.81777,1.00856,1.07693,0.93799,0.88052,0.94435,0.0636
1407,3,4,used as an accessory,used accessory,Rope,rope,1.0511,1.0355,1.0366,0.88057,1.05745,1.01224,0.16168
1425,2,2,to swing,swing,Rope,rope,0.62637,0.83023,0.75626,0.65175,0.74018,0.72096,-0.18685
1425,1,1,to climb,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1425,1,2,to tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1425,3,3,to strangle,strangle,Rope,rope,0.57742,0.65191,0.73949,0.76766,0.75397,0.69809,-0.22452
1425,3,4,to close off an area,close area,Rope,rope,0.96792,0.91192,1.0711,1.14111,1.12797,1.044,0.17134
1425,2,2,to hang something,hang something,Rope,rope,1.02873,1.04852,0.98272,0.93708,1.11396,1.0222,0.16303
1425,5,3,to lasso something,lasso something,Rope,rope,1.06379,1.0772,0.93966,0.9779,0.94794,1.0013,0.12103
1464,2,3,Jumping rope,jumping rope,Rope,rope,1.03253,0.88112,0.79235,0.95477,1.00216,0.93259,0.04242
1464,1,2,tie a knot,tie knot,Rope,rope,0.9812,1.06538,0.94694,0.96285,1.01446,0.99417,0.11703
1464,3,3,tug of war,tug war,Rope,rope,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.06791
1464,1,1,climbing,climbing,Rope,rope,0.57978,0.73835,0.62076,0.77709,0.57054,0.6573,-0.29518
1464,3,3,safety harness,safety harness,Rope,rope,1.00049,1.01521,0.88141,1.01706,1.10048,1.00293,0.12149
1464,3,3,drop an anchor,drop anchor,Rope,rope,0.93027,0.99286,0.84455,1.01956,1.00732,0.95891,0.06129
1543,1,2,Tie stuff up,tie stuff,Rope,rope,1.12154,1.00114,1.03821,1.04474,0.99256,1.03964,0.1708
1543,2,2,hang decorations,hang decorations,Rope,rope,1.11032,0.94896,0.92386,1.08174,1.09069,1.03111,0.15361
1543,4,5,pull out a tooth,pull tooth,Rope,rope,0.99127,1.09974,1.13188,1.02827,0.93603,1.03744,0.16758
1543,3,4,burn/use for fire starter,burn use fire starter,Rope,rope,1.08994,1.01258,1.05668,1.06282,1.09799,1.064,0.20217
1543,2,3,make a leash,make leash,Rope,rope,1.13879,0.98042,0.96503,1.07143,0.98117,1.02737,0.14782
1543,4,3,use as a whip,use whip,Rope,rope,1.01328,0.94519,1.05686,0.89043,1.03519,0.98819,0.13526
1598,3,4,sailing,sailing,Rope,rope,0.79687,0.83584,0.81251,0.9864,0.81823,0.84997,-0.07049
1598,3,3,noose,noose,Rope,rope,0.47311,0.4442,0.50288,0.69059,0.62784,0.54772,-0.4083
1598,3,4,gym workouts,gym workouts,Rope,rope,1.01416,0.96799,0.94707,1.02404,1.05169,1.00099,0.12307
1334,1,2,tie,tie,Rope,rope,0.464,0.56852,0.72827,0.66092,0.67869,0.62008,-0.30498
1334,3,3,capture,capture,Rope,rope,0.85317,0.8963,0.90338,1.00259,0.9187,0.91483,0.01408
1334,2,2,hang,hang,Rope,rope,0.55621,0.64688,0.72533,0.66363,0.71735,0.66188,-0.25555
1334,1,1,climb,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1334,1,1,knot,knot,Rope,rope,0.49399,0.46781,0.58381,0.57315,0.58655,0.54106,-0.39594
1362,2,1,tie knots,tie knots,Rope,rope,0.91629,1.04631,0.9431,0.96013,1.06317,0.9858,0.10887
1362,4,3,save lives,save lives,Rope,rope,1.02078,0.97227,0.97303,1.04324,1.05777,1.01342,0.1372
1362,1,1,climb mountains,climb mountains,Rope,rope,0.9879,0.98676,0.95706,1.04027,1.01712,0.99782,0.1147
1362,2,2,hoist supplies,hoist supplies,Rope,rope,1.04371,0.8985,0.99835,1.07563,1.02601,1.00844,0.13073
1352,2,1,tie a swing on a tree,tie swing tree,Rope,rope,0.68683,0.79528,0.85279,0.82613,0.8155,0.79531,-0.11023
1352,2,3,tie around a box,tie around box,Rope,rope,0.74105,0.90693,0.97567,1.07688,0.83099,0.9063,-0.00845
1352,3,3,tug of war,tug war,Rope,rope,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.06791
1367,2,2,to pull something,pull something,Rope,rope,1.01317,1.07471,1.07119,1.03028,1.0697,1.05181,0.18771
1367,2,2,to tighten around something,tighten around something,Rope,rope,0.71293,0.96429,0.91545,1.05543,0.88396,0.90641,-0.01029
1367,3,3,to lock a door,lock door,Rope,rope,0.99261,0.93902,1.02568,1.00406,1.07585,1.00744,0.14124
1367,2,3,to hang up something,hang something,Rope,rope,1.02873,1.04852,0.98272,0.93708,1.11396,1.0222,0.16303
1367,2,2,to swing around,swing around,Rope,rope,1.03345,0.94157,1.02488,1.03359,0.99108,1.00491,0.13079
1621,1,2,tie it,tie,Rope,rope,0.464,0.56852,0.72827,0.66092,0.67869,0.62008,-0.30498
1621,2,2,tow something with it,tow something,Rope,rope,1.05334,1.02426,0.98839,0.90846,0.90809,0.97651,0.10535
1621,1,1,climb it,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1621,4,1,throw it down a hole,throw hole,Rope,rope,1.03352,1.02305,0.99233,0.88238,0.98008,0.98227,0.11918
1621,3,4,use it to repel,use repel,Rope,rope,0.94264,0.91126,0.94832,0.99114,1.08263,0.9752,0.09959
1621,3,2,use it to hit something,use hit something,Rope,rope,0.83329,0.92478,1.01199,1.0763,0.87964,0.9452,0.04397
1621,3,3,play tug of war,play tug war,Rope,rope,0.75822,0.98587,0.9969,1.10678,0.8312,0.93579,0.02076
1466,1,2,climb,climb,Rope,rope,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,-0.28333
1466,1,2,tie a knot,tie knot,Rope,rope,0.9812,1.06538,0.94694,0.96285,1.01446,0.99417,0.11703
1466,3,3,dock a boat,dock boat,Rope,rope,1.0235,0.97543,1.01373,1.01777,0.98283,1.00265,0.12748
1466,3,3,tug of war,tug war,Rope,rope,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.06791
1587,2,3,jump rope,jump rope,Rope,rope,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.07957
1587,2,2,tie up a dog,tie dog,Rope,rope,1.05519,1.16774,0.99726,1.06243,0.95635,1.04779,0.16454
1587,5,3,lasso yourself to a cliff,lasso cliff,Rope,rope,0.9982,0.9185,1.06615,1.07197,0.90608,0.99218,0.10945
1587,4,4,build a bridge,build bridge,Rope,rope,0.86958,0.89101,1.21391,1.06243,1.00802,1.00899,0.14465
1587,3,4,use as a belt,use belt,Rope,rope,0.89516,1.00639,0.97856,0.9346,1.09918,0.98278,0.11448
1587,5,5,make a string instrument,make string instrument,Rope,rope,0.90975,0.92239,0.90813,0.97372,0.88222,0.91924,0.02222
1527,1,2,Tie Knots,tie knots,Rope,rope,0.91629,1.04631,0.9431,0.96013,1.06317,0.9858,0.10887
1527,5,3,lasso things,lasso things,Rope,rope,1.0313,1.15914,0.94758,1.02189,0.93879,1.01974,0.13246
1527,2,2,fasten things together,fasten things together,Rope,rope,0.82569,0.94466,0.85413,1.0149,1.03753,0.93538,0.03592
1527,2,2,pull something,pull something,Rope,rope,1.01317,1.07471,1.07119,1.03028,1.0697,1.05181,0.18771
1527,4,4,use as a guard rail,use guard rail,Rope,rope,0.94037,1.07692,0.9577,1.02595,0.89213,0.97861,0.08321
1372,1,2,Tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1372,1,2,practice knotting,practice knotting,Rope,rope,1.01962,1.01318,1.08271,0.98486,0.98484,1.01704,0.15268
1372,2,3,play jump rope,play jump rope,Rope,rope,0.70184,0.90398,0.81609,0.78961,0.83062,0.80843,-0.09579
1525,1,2,tie things,tie things,Rope,rope,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.1441
1525,2,2,hold things up,hold things,Rope,rope,0.99435,1.0198,1.05042,1.03974,1.10257,1.04138,0.17596
1525,2,2,used to help carry things,used help carry things,Rope,rope,1.14003,1.02099,0.97093,0.96233,1.12134,1.04312,0.18738
1525,2,2,secure things,secure things,Rope,rope,0.93955,0.96474,1.05072,0.99313,1.09036,1.0077,0.14332
1525,2,3,hang someone,hang someone,Rope,rope,1.01113,1.0251,0.96746,0.88877,1.13591,1.00567,0.15088
1525,2,4,make a swing,make swing,Rope,rope,1.13654,1.01509,0.94959,1.05506,1.04536,1.04033,0.16585
1525,2,2,tow things,tow things,Rope,rope,1.02577,1.03756,0.99858,0.98443,0.9145,0.99217,0.11288
