id,item,response,rating,creativity,response_processed,cluster_freq,originality,freq,t_freq
1094,Box,to store things,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1094,Box,to build a fort,3,4,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1094,Box,as an umbrella,3,4,umbrella,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1094,Box,to catch a bunny,3,4,catch bunny,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1093,Box,standing on,2,2,standing,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1093,Box,putting items in,1,1,putting item,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1093,Box,opening,1,1,opening,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1093,Box,closing,1,1,closing,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1093,Box,cutting,1,2,cutting,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1093,Box,make a dollhouse,3,4,dollhouse,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1093,Box,fill,1,1,fill,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1093,Box,sleep in,3,4,sleep,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1159,Box,sit in,2,4,sit,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1159,Box,play with,3,3,play,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1159,Box,break apart for other uses,3,3,break apart us,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1159,Box,delivery things in,2,3,delivery,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1159,Box,wrap,2,2,wrap,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1195,Box,store something,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1195,Box,stand on top of,2,2,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1195,Box,sit on,2,2,sit,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1195,Box,sit in,2,2,sit,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1195,Box,use it to make art,3,3,art,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1141,Box,to store items,1,1,store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1141,Box,to prop something up,2,2,prop,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1141,Box,to stand on,2,3,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1141,Box,to live in,4,5,live,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1141,Box,to use for boxcars,3,4,boxcar,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1104,Box,storing,5,1,storing,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1104,Box,building,2,2,building,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1286,Box,can live in it,3,5,live,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1286,Box,can store stuff in it,1,1,store stuff,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1286,Box,can use it as a trash,2,2,trash,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1205,Box,SPACE SHIP,5,5,space ship,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1205,Box,HIDING SPOT,3,4,hiding spot,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1205,Box,FIRE STARTER,4,4,fire starter,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1205,Box,WRITE STUFF ON,3,3,write stuff,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1205,Box,PUNCHING BAG,5,4,punching bag,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1205,Box,DRUM,3,4,drum,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1163,Box,to store,1,2,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1163,Box,to hide,4,4,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1163,Box,to organize,1,2,organize,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1163,Box,to ship,2,1,ship,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1192,Box,store items,1,1,store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1192,Box,stand on it,2,3,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1192,Box,can be decorative,3,3,decorative,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1087,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1087,Box,home for ducks,4,4,home duck,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1087,Box,piggy bank,5,4,piggy bank,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1087,Box,playpen for children,4,3,playpen child,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1176,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1176,Box,make a decoration,3,3,decoration,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1176,Box,make a costume,4,4,costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1176,Box,trash bin,2,2,trash bin,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1258,Box,To hold stuff,1,1,hold stuff,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1258,Box,cardboard,1,1,cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1258,Box,to package,2,1,package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1258,Box,to stand on to reach something,2,2,stand reach,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1258,Box,something new comes in it,2,1,new come,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1258,Box,shape of,2,2,shape,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1186,Box,container,1,2,container,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1186,Box,cardboard,1,2,cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1186,Box,fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1186,Box,carrying case for cat,4,3,carrying case cat,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1186,Box,timeout place,4,3,timeout place,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1186,Box,bed,3,3,bed,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1186,Box,conceal something underneath,3,3,conceal underneath,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1186,Box,jail,4,5,jail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1174,Box,put something inside it,1,1,inside,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1174,Box,put over someones head,3,3,someone head,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1133,Box,Put stuff inside,1,1,stuff inside,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1133,Box,make a fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1133,Box,put stuff on top,2,2,stuff,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1133,Box,hide inside the box,4,3,hide inside box,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1133,Box,let your cat use it,3,3,let cat,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1133,Box,carry stuff,1,1,carry stuff,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1133,Box,bowl,3,4,bowl,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1133,Box,present,2,4,present,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1138,Box,storing items,1,1,storing item,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1138,Box,bed for a pet,2,3,bed pet,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1138,Box,to be worn as a hat,3,4,worn hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1138,Box,container for selling something,1,1,container selling,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1138,Box,school project,3,3,school project,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1221,Box,things are packaged in it,2,1,packaged,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1221,Box,childhood playtime with boxes,3,3,childhood playtime box,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1221,Box,functional permanent storage,1,1,functional permanent storage,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1221,Box,hide things,3,2,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1221,Box,build things,2,2,build,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1194,Box,hold items,1,1,hold item,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1194,Box,weigh something down,3,3,weigh,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1194,Box,a toy for kids,3,3,toy kid,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1194,Box,tear it up and create something,3,3,tear create,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1147,Box,carrying books,2,1,carrying book,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1147,Box,making a play house,3,2,making play house,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1147,Box,halloween costume,4,4,halloween costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1147,Box,making a die,3,3,making die,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1147,Box,standing on top of it,2,2,standing,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1162,Box,hide in,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1162,Box,store something,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1162,Box,use it as a stool,2,2,stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1102,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1102,Box,packing,1,1,packing,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1102,Box,cardboard robots,4,4,cardboard robot,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1102,Box,decorating,3,3,decorating,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1102,Box,recycling,2,3,recycling,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1102,Box,thinking outside of it,5,4,thinking outside,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1102,Box,presents,2,2,present,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1230,Box,ship something,2,1,ship,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1230,Box,store something,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1230,Box,use it as a step stool,2,2,step stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1230,Box,dance on it,4,4,dance,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1230,Box,use it as a table,3,3,table,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1123,Box,cardboard,1,1,cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1123,Box,shipping,2,1,shipping,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1123,Box,mail,2,1,mail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1123,Box,ring,3,3,ring,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1123,Box,brown,2,1,brown,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1123,Box,cable,3,2,cable,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1129,Box,hold things,1,1,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1129,Box,use as a stool,2,1,stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1228,Box,build a fort,3,3,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1228,Box,store things,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1228,Box,stack things,2,1,stack,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1228,Box,burn,3,3,burn,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1228,Box,hide in,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1228,Box,make an animal bed,3,3,animal bed,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1193,Box,To hold items,1,1,hold item,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1193,Box,to build a fort,3,3,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1193,Box,to use as a sail,4,4,sail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1193,Box,to capture someone/something,3,3,capture,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1193,Box,to hide in,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1193,Box,to rip up and burn,3,3,rip burn,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1193,Box,to break your fall,3,4,break fall,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1180,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1180,Box,stool,2,2,stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1180,Box,chair,2,2,chair,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1180,Box,send,2,1,send,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1180,Box,hold an animal,3,3,hold animal,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1209,Box,building a fort,3,3,building fort,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1209,Box,shipping packages,2,1,shipping package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1209,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1209,Box,halloween costume,4,4,halloween costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1209,Box,presents,2,1,present,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1209,Box,arts and crafts,3,3,art craft,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1209,Box,packaging food and other items,2,1,packaging food item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1226,Box,holding groceries,2,1,holding grocery,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1226,Box,a fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1226,Box,for lighting a fire,2,3,lighting fire,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1226,Box,as a hat,3,3,hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1226,Box,as a storage device,1,1,storage device,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1226,Box,as a kennel for a pet,3,3,kennel pet,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1226,Box,as a projector,4,4,projector,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1121,Box,store,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1121,Box,stepping stool,2,2,stepping stool,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1121,Box,making three dimensional model or character,5,4,making dimensional model character,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1121,Box,packaging to ship,2,1,packaging ship,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1121,Box,hide something,3,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1118,Box,for shoes,2,4,shoe,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1118,Box,to pack stuff,2,1,pack stuff,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1118,Box,to store things,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1118,Box,for presents,2,1,present,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1460,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1460,Box,cat play thing,3,3,cat play,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1460,Box,kid play thing,3,3,kid play,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1460,Box,hat,3,3,hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1460,Box,science fair poster,3,2,science fair poster,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1460,Box,Halloween costume,4,3,halloween costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1488,Box,Contain objects,1,1,contain object,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1488,Box,trap animals,3,3,trap animal,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1488,Box,as a hat in a costume,3,3,hat costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1488,Box,could be folded and flattened to be used as a support device,4,3,folded flattened support device,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1488,Box,turned upside down and be used to sit on,2,2,turned upside sit,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1488,Box,as an instrument,4,4,instrument,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1533,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1533,Box,arts and crafts,2,3,art craft,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1533,Box,cover from rain,3,3,cover rain,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1533,Box,material for design,2,3,material design,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1533,Box,step stool,2,2,step stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1373,Box,build a fort. storage,3,1,build fort storage,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1373,Box,carry something,1,1,carry,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1373,Box,sled,2,4,sled,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1373,Box,line the floor of something,2,2,line floor,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1603,Box,cardboard,1,1,cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1603,Box,house,3,3,house,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1603,Box,gift,2,1,gift,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1603,Box,packing,1,1,packing,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1603,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1599,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1599,Box,shipping,2,1,shipping,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1599,Box,hide a body,5,3,hide body,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1528,Box,to hold things,1,1,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1528,Box,ship things,2,1,ship,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1528,Box,stack,2,2,stack,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1528,Box,support,2,2,support,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1528,Box,a sport,4,3,sport,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1442,Box,to ship things with,2,1,ship,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1442,Box,to go sledding,2,4,sledding,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1442,Box,to draw on,2,3,draw,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1442,Box,to play a drinking game where you write on it,3,3,play drinking game write,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1442,Box,to cut up,2,3,cut,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1442,Box,to make a hat out of,3,3,hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1442,Box,to hide,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1442,Box,to bury,4,3,bury,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1442,Box,to buy groceries in,2,2,buy grocery,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1442,Box,to sit in,2,2,sit,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1442,Box,to shred,2,2,shred,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1442,Box,to use as wallpaper,2,4,wallpaper,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1614,Box,put a gift inside,2,2,gift inside,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1614,Box,use it as a shelter,3,3,shelter,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1614,Box,use it for storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1503,Box,contain things,1,1,contain,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1503,Box,soak up water,4,4,soak water,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1503,Box,build a fort,3,3,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1328,Box,to be used as storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1328,Box,to transport things from place to place,2,1,transport place place,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1328,Box,to burn to make a fire,2,3,burn fire,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1328,Box,to stand on top of to reach something tall,2,2,stand reach tall,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1328,Box,to mail someone a package,2,1,mail package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1472,Box,storage,2,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1472,Box,hat,3,3,hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1472,Box,shoes,2,3,shoe,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1472,Box,letter box,2,2,letter box,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
